id,source,timestamp,multiplier,color,band,points,source_file,ingest_method,created_at
20723,aviator,2026-07-26T01:03:41.995+00:00,1.32,blue,floor,112.016,chain:002df4249b3e,live-feed,2026-07-26T01:03:41.995+00:00
20724,aviator,2026-07-26T01:03:48.528+00:00,1.0,blue,dust,100.0,chain:fb1bac176832,live-feed,2026-07-26T01:03:48.528+00:00
20725,aviator,2026-07-26T01:03:52.194+00:00,1.6,"rgb(52, 180, 255)",low,120.342,momento_rounds_aviator_1785027832194.json,file,2026-07-26T01:03:53.079+00:00
20726,aviator,2026-07-26T01:03:53.400+00:00,1.03,blue,dust,101.279,chain:61c010391e91,live-feed,2026-07-26T01:03:53.400+00:00
20727,aviator,2026-07-26T01:03:53.242+00:00,1.6,"rgb(52, 180, 255)",low,120.342,momento_rounds_aviator_1785027833242.json,file,2026-07-26T01:03:55.891+00:00
20728,aviator,2026-07-26T01:03:59.380+00:00,2.19,purple,base,133.928,chain:7bc2ce6a93f8,live-feed,2026-07-26T01:03:59.380+00:00
20729,aviator,2026-07-26T01:04:06.552+00:00,4.97,purple,mid,169.397,chain:50da7db798d0,live-feed,2026-07-26T01:04:06.552+00:00
20730,aviator,2026-07-26T01:04:13.977+00:00,2.88,purple,base,145.782,chain:0c3eec69a037,live-feed,2026-07-26T01:04:13.977+00:00
20731,aviator,2026-07-26T01:04:22.612+00:00,1.0,blue,dust,100.0,chain:355de68dada0,live-feed,2026-07-26T01:04:22.612+00:00
20732,aviator,2026-07-26T01:04:29.847+00:00,2.59,purple,base,141.189,chain:8621543c8f67,live-feed,2026-07-26T01:04:29.847+00:00
20733,aviator,2026-07-26T01:04:32.825+00:00,11.64,"rgb(192, 23, 180)",ignition,206.231,momento_rounds_aviator_1785027872826.json,file,2026-07-26T01:04:33.139+00:00
20734,aviator,2026-07-26T01:04:34.979+00:00,2.07,purple,base,131.489,chain:2375dd233d67,live-feed,2026-07-26T01:04:34.979+00:00
20735,aviator,2026-07-26T01:04:33.838+00:00,11.64,"rgb(192, 23, 180)",ignition,206.231,momento_rounds_aviator_1785027873838.json,file,2026-07-26T01:04:36.134+00:00
20736,aviator,2026-07-26T01:04:41.849+00:00,1.7,blue,low,122.966,chain:7b86bd21b637,live-feed,2026-07-26T01:04:41.849+00:00
20737,aviator,2026-07-26T01:04:45.375+00:00,1.44,"rgb(52, 180, 255)",floor,115.782,momento_rounds_aviator_1785027885375.json,file,2026-07-26T01:04:46.641+00:00
20738,aviator,2026-07-26T01:04:47.648+00:00,1.85,blue,low,126.626,chain:b1cac4c21123,live-feed,2026-07-26T01:04:47.648+00:00
20739,aviator,2026-07-26T01:04:45.376+00:00,1.44,"rgb(52, 180, 255)",floor,115.782,momento_rounds_aviator_1785027885376.json,file,2026-07-26T01:04:47.830+00:00
20740,aviator,2026-07-26T01:04:54.332+00:00,1.55,blue,low,118.968,chain:be2227e41cfa,live-feed,2026-07-26T01:04:54.332+00:00
20741,aviator,2026-07-26T01:05:00.119+00:00,1.0,blue,dust,100.0,chain:765f27bdd09a,live-feed,2026-07-26T01:05:00.119+00:00
20742,aviator,2026-07-26T01:04:59.517+00:00,1.33,"rgb(52, 180, 255)",floor,112.343,momento_rounds_aviator_1785027899517.json,file,2026-07-26T01:05:01.072+00:00
20743,aviator,2026-07-26T01:04:59.519+00:00,1.33,"rgb(52, 180, 255)",floor,112.343,momento_rounds_aviator_1785027899519.json,file,2026-07-26T01:05:02.089+00:00
20744,aviator,2026-07-26T01:05:06.911+00:00,1.04,blue,dust,101.698,chain:b8a73ffd180f,live-feed,2026-07-26T01:05:06.911+00:00
20745,aviator,2026-07-26T01:05:13.485+00:00,4.49,purple,mid,165.001,chain:6e3887c014a1,live-feed,2026-07-26T01:05:13.485+00:00
20746,aviator,2026-07-26T01:05:16.730+00:00,1.57,"rgb(52, 180, 255)",low,119.523,momento_rounds_aviator_1785027916730.json,file,2026-07-26T01:05:18.921+00:00
20747,aviator,2026-07-26T01:05:19.191+00:00,24.41,pink,moonshot,238.282,chain:d270ec4a8545,live-feed,2026-07-26T01:05:19.191+00:00
20748,aviator,2026-07-26T01:05:18.896+00:00,1.57,"rgb(52, 180, 255)",low,119.523,momento_rounds_aviator_1785027918896.json,file,2026-07-26T01:05:22.176+00:00
20749,aviator,2026-07-26T01:05:24.786+00:00,1.2,blue,floor,107.891,chain:a3c66b9a1854,live-feed,2026-07-26T01:05:24.786+00:00
20750,aviator,2026-07-26T01:05:30.065+00:00,5.31,purple,high,172.261,chain:f80431cc1201,live-feed,2026-07-26T01:05:30.065+00:00
20751,aviator,2026-07-26T01:05:32.629+00:00,1.73,"rgb(52, 180, 255)",low,123.723,momento_rounds_aviator_1785027932630.json,file,2026-07-26T01:05:35.124+00:00
20752,aviator,2026-07-26T01:05:35.689+00:00,1.0,blue,dust,100.0,chain:9912aa79761b,live-feed,2026-07-26T01:05:35.689+00:00
20753,aviator,2026-07-26T01:05:33.665+00:00,1.73,"rgb(52, 180, 255)",low,123.723,momento_rounds_aviator_1785027933665.json,file,2026-07-26T01:05:36.097+00:00
20754,aviator,2026-07-26T01:05:43.154+00:00,1.98,blue,low,129.565,chain:ed83e260fcea,live-feed,2026-07-26T01:05:43.155+00:00
20755,aviator,2026-07-26T01:05:51.497+00:00,2.52,purple,base,140.003,chain:fe1279a8a5d8,live-feed,2026-07-26T01:05:51.497+00:00
20756,aviator,2026-07-26T01:06:00.023+00:00,1.04,blue,dust,101.698,chain:bb68473732b4,live-feed,2026-07-26T01:06:00.024+00:00
20757,aviator,2026-07-26T01:06:07.123+00:00,2.39,purple,base,137.71,chain:d7ab80073149,live-feed,2026-07-26T01:06:07.123+00:00
20758,aviator,2026-07-26T01:06:14.437+00:00,1.43,blue,floor,115.48,chain:d6e4a1405c81,live-feed,2026-07-26T01:06:14.437+00:00
20759,aviator,2026-07-26T01:06:20.576+00:00,14.63,pink,ignition,216.126,chain:28971b33d220,live-feed,2026-07-26T01:06:20.576+00:00
20760,aviator,2026-07-26T01:06:26.037+00:00,2.98,purple,base,147.259,chain:22bf51bcd2fc,live-feed,2026-07-26T01:06:26.037+00:00
20761,aviator,2026-07-26T01:06:33.821+00:00,1.37,blue,floor,113.625,chain:b0d2d15fd468,live-feed,2026-07-26T01:06:33.821+00:00
20762,aviator,2026-07-26T01:06:41.701+00:00,2.73,purple,base,143.467,chain:9499c04f1b72,live-feed,2026-07-26T01:06:41.701+00:00
20763,aviator,2026-07-26T01:06:46.830+00:00,1.0,blue,dust,100.0,chain:b94d52e481af,live-feed,2026-07-26T01:06:46.831+00:00
20764,aviator,2026-07-26T01:06:51.568+00:00,1.6,blue,low,120.342,chain:75d71942d094,live-feed,2026-07-26T01:06:51.568+00:00
20765,aviator,2026-07-26T01:06:56.628+00:00,1.72,blue,low,123.472,chain:ebd6e2179e47,live-feed,2026-07-26T01:06:56.628+00:00
20766,aviator,2026-07-26T01:07:02.223+00:00,1.6,blue,low,120.342,chain:4a09f99923e2,live-feed,2026-07-26T01:07:02.223+00:00
20767,aviator,2026-07-26T01:07:05.112+00:00,995.71,"rgb(192, 23, 180)",cosmic,398.787,momento_rounds_aviator_1785028025112.json,file,2026-07-26T01:07:07.148+00:00
20768,aviator,2026-07-26T01:07:05.114+00:00,995.71,"rgb(192, 23, 180)",cosmic,398.787,momento_rounds_aviator_1785028025114.json,file,2026-07-26T01:07:07.603+00:00
20769,aviator,2026-07-26T01:07:08.535+00:00,1.03,blue,dust,101.279,chain:586f360616be,live-feed,2026-07-26T01:07:08.535+00:00
20770,aviator,2026-07-26T01:07:16.103+00:00,1.42,blue,floor,115.177,chain:489e267b2e62,live-feed,2026-07-26T01:07:16.103+00:00
20771,aviator,2026-07-26T01:07:22.690+00:00,1.11,blue,dust,104.517,chain:d3fe89f4de83,live-feed,2026-07-26T01:07:22.690+00:00
20772,aviator,2026-07-26T01:07:30.170+00:00,8.65,purple,high,193.381,chain:8760118f4db8,live-feed,2026-07-26T01:07:30.170+00:00
20773,aviator,2026-07-26T01:07:32.508+00:00,4.1,"rgb(145, 62, 248)",mid,161.069,momento_rounds_aviator_1785028052508.json,file,2026-07-26T01:07:34.013+00:00
20774,aviator,2026-07-26T01:07:33.556+00:00,4.1,"rgb(145, 62, 248)",mid,161.069,momento_rounds_aviator_1785028053556.json,file,2026-07-26T01:07:34.944+00:00
20775,aviator,2026-07-26T01:07:38.484+00:00,2.44,purple,base,138.606,chain:fd0f74f21758,live-feed,2026-07-26T01:07:38.484+00:00
20776,aviator,2026-07-26T01:07:44.809+00:00,2.78,purple,base,144.253,chain:24bdf8ce5be0,live-feed,2026-07-26T01:07:44.809+00:00
20777,aviator,2026-07-26T01:07:49.851+00:00,1.45,blue,floor,116.082,chain:9639e729aab6,live-feed,2026-07-26T01:07:49.851+00:00
20778,aviator,2026-07-26T01:07:58.592+00:00,8.54,purple,high,192.827,chain:b53d9bef5f3c,live-feed,2026-07-26T01:07:58.592+00:00
20779,aviator,2026-07-26T01:08:00.614+00:00,4.76,"rgb(145, 62, 248)",mid,167.529,momento_rounds_aviator_1785028080614.json,file,2026-07-26T01:08:01.772+00:00
20780,aviator,2026-07-26T01:08:00.617+00:00,4.76,"rgb(145, 62, 248)",mid,167.529,momento_rounds_aviator_1785028080617.json,file,2026-07-26T01:08:02.148+00:00
20781,aviator,2026-07-26T01:08:04.633+00:00,10.88,pink,ignition,203.308,chain:4a15378458f6,live-feed,2026-07-26T01:08:04.633+00:00
20782,aviator,2026-07-26T01:08:10.033+00:00,1.76,blue,low,124.467,chain:f931d0c5abcc,live-feed,2026-07-26T01:08:10.033+00:00
20783,aviator,2026-07-26T01:08:16.262+00:00,2.88,purple,base,145.782,chain:f35fdca4a0ec,live-feed,2026-07-26T01:08:16.262+00:00
20784,aviator,2026-07-26T01:08:20.028+00:00,2.14,"rgb(145, 62, 248)",base,132.928,momento_rounds_aviator_1785028100028.json,file,2026-07-26T01:08:20.895+00:00
20785,aviator,2026-07-26T01:08:20.031+00:00,2.14,"rgb(145, 62, 248)",base,132.928,momento_rounds_aviator_1785028100032.json,file,2026-07-26T01:08:21.658+00:00
20786,aviator,2026-07-26T01:08:24.510+00:00,3.61,purple,mid,155.56,chain:83f80f014f45,live-feed,2026-07-26T01:08:24.510+00:00
20787,aviator,2026-07-26T01:08:30.130+00:00,7.81,purple,high,188.96,chain:6f466e80db60,live-feed,2026-07-26T01:08:30.130+00:00
20788,aviator,2026-07-26T01:08:33.818+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1785028113818.json,file,2026-07-26T01:08:34.404+00:00
20789,aviator,2026-07-26T01:08:33.820+00:00,1.3,"rgb(52, 180, 255)",floor,111.355,momento_rounds_aviator_1785028113820.json,file,2026-07-26T01:08:34.796+00:00
20790,aviator,2026-07-26T01:08:35.472+00:00,53.34,pink,mega,272.114,chain:983bab5f1ff0,live-feed,2026-07-26T01:08:35.472+00:00
20791,aviator,2026-07-26T01:08:42.421+00:00,2.02,purple,base,130.431,chain:46cc0f1f61ad,live-feed,2026-07-26T01:08:42.421+00:00
20792,aviator,2026-07-26T01:08:48.020+00:00,3.14,purple,mid,149.523,chain:a3dfd522848a,live-feed,2026-07-26T01:08:48.020+00:00
20793,aviator,2026-07-26T01:08:52.459+00:00,1.68,blue,low,122.454,chain:306683c502cc,live-feed,2026-07-26T01:08:52.459+00:00
20794,aviator,2026-07-26T01:08:59.245+00:00,2.51,purple,base,139.831,chain:a5894b59b9f2,live-feed,2026-07-26T01:08:59.245+00:00
20795,aviator,2026-07-26T01:09:01.724+00:00,4.67,"rgb(145, 62, 248)",mid,166.703,momento_rounds_aviator_1785028141724.json,file,2026-07-26T01:09:03.262+00:00
20796,aviator,2026-07-26T01:09:02.790+00:00,4.67,"rgb(145, 62, 248)",mid,166.703,momento_rounds_aviator_1785028142790.json,file,2026-07-26T01:09:04.299+00:00
20797,aviator,2026-07-26T01:09:08.131+00:00,1.0,blue,dust,100.0,chain:57db77319a8f,live-feed,2026-07-26T01:09:08.131+00:00
20798,aviator,2026-07-26T01:09:13.076+00:00,2.21,purple,base,134.321,chain:35242a55efb3,live-feed,2026-07-26T01:09:13.076+00:00
20799,aviator,2026-07-26T01:09:12.931+00:00,1.02,"rgb(52, 180, 255)",dust,100.857,momento_rounds_aviator_1785028152931.json,file,2026-07-26T01:09:14.744+00:00
20800,aviator,2026-07-26T01:09:12.932+00:00,1.02,"rgb(52, 180, 255)",dust,100.857,momento_rounds_aviator_1785028152932.json,file,2026-07-26T01:09:15.517+00:00
20801,aviator,2026-07-26T01:09:17.766+00:00,6.58,purple,high,181.543,chain:ea7839b11644,live-feed,2026-07-26T01:09:17.766+00:00
20802,aviator,2026-07-26T01:09:24.962+00:00,1.54,blue,low,118.688,chain:de1a3057d661,live-feed,2026-07-26T01:09:24.963+00:00
20803,aviator,2026-07-26T01:09:25.307+00:00,1.35,"rgb(52, 180, 255)",floor,112.989,momento_rounds_aviator_1785028165307.json,file,2026-07-26T01:09:26.337+00:00
20804,aviator,2026-07-26T01:09:25.309+00:00,1.35,"rgb(52, 180, 255)",floor,112.989,momento_rounds_aviator_1785028165309.json,file,2026-07-26T01:09:26.989+00:00
20805,aviator,2026-07-26T01:09:29.241+00:00,3.32,purple,mid,151.935,chain:59d16949c035,live-feed,2026-07-26T01:09:29.241+00:00
20806,aviator,2026-07-26T01:09:33.706+00:00,1.18,blue,dust,107.164,chain:317324bf9857,live-feed,2026-07-26T01:09:33.706+00:00
20807,aviator,2026-07-26T01:09:41.457+00:00,2.76,purple,base,143.94,chain:afca10a921cc,live-feed,2026-07-26T01:09:41.457+00:00
20808,aviator,2026-07-26T01:09:45.900+00:00,2.2,"rgb(145, 62, 248)",base,134.125,momento_rounds_aviator_1785028185900.json,file,2026-07-26T01:09:47.773+00:00
20809,aviator,2026-07-26T01:09:48.357+00:00,4.27,purple,mid,162.827,chain:0309ae7e9fb5,live-feed,2026-07-26T01:09:48.357+00:00
20810,aviator,2026-07-26T01:09:45.901+00:00,2.2,"rgb(145, 62, 248)",base,134.125,momento_rounds_aviator_1785028185901.json,file,2026-07-26T01:09:48.738+00:00
20811,aviator,2026-07-26T01:09:56.830+00:00,3.0,purple,mid,147.549,chain:d85282c2f9fe,live-feed,2026-07-26T01:09:56.830+00:00
20812,aviator,2026-07-26T01:09:56.729+00:00,1.19,"rgb(52, 180, 255)",dust,107.529,momento_rounds_aviator_1785028196729.json,file,2026-07-26T01:09:57.882+00:00
20813,aviator,2026-07-26T01:09:57.737+00:00,1.19,"rgb(52, 180, 255)",dust,107.529,momento_rounds_aviator_1785028197737.json,file,2026-07-26T01:10:00.413+00:00
20814,aviator,2026-07-26T01:10:03.249+00:00,1.0,blue,dust,100.0,chain:2f57c72271a3,live-feed,2026-07-26T01:10:03.249+00:00
20815,aviator,2026-07-26T01:10:08.609+00:00,1.19,blue,dust,107.529,chain:366116c05896,live-feed,2026-07-26T01:10:08.609+00:00
20816,aviator,2026-07-26T01:10:07.521+00:00,1.04,"rgb(52, 180, 255)",dust,101.698,momento_rounds_aviator_1785028207521.json,file,2026-07-26T01:10:09.195+00:00
20817,aviator,2026-07-26T01:10:07.523+00:00,1.04,"rgb(52, 180, 255)",dust,101.698,momento_rounds_aviator_1785028207523.json,file,2026-07-26T01:10:10.010+00:00
20818,aviator,2026-07-26T01:10:16.999+00:00,4.14,purple,mid,161.489,chain:ba76a66820bb,live-feed,2026-07-26T01:10:16.999+00:00
20819,aviator,2026-07-26T01:10:25.342+00:00,2.4,purple,base,137.891,chain:07ec1f44d4be,live-feed,2026-07-26T01:10:25.342+00:00
20820,aviator,2026-07-26T01:10:29.120+00:00,2.4,"rgb(145, 62, 248)",base,137.891,momento_rounds_aviator_1785028229120.json,file,2026-07-26T01:10:31.004+00:00
20821,aviator,2026-07-26T01:10:29.122+00:00,2.4,"rgb(145, 62, 248)",base,137.891,momento_rounds_aviator_1785028229122.json,file,2026-07-26T01:10:31.331+00:00
20822,aviator,2026-07-26T01:10:33.506+00:00,15.24,pink,ignition,217.894,chain:45cf1ca79d6e,live-feed,2026-07-26T01:10:33.506+00:00
20823,aviator,2026-07-26T01:10:38.021+00:00,2.19,purple,base,133.928,chain:f23d6c93643c,live-feed,2026-07-26T01:10:38.021+00:00
20824,aviator,2026-07-26T01:10:46.389+00:00,1.09,blue,dust,103.73,chain:39a840fc38a4,live-feed,2026-07-26T01:10:46.389+00:00
20825,aviator,2026-07-26T01:10:48.322+00:00,2.46,"rgb(145, 62, 248)",base,138.96,momento_rounds_aviator_1785028248322.json,file,2026-07-26T01:10:49.890+00:00
20826,aviator,2026-07-26T01:10:48.323+00:00,2.46,"rgb(145, 62, 248)",base,138.96,momento_rounds_aviator_1785028248323.json,file,2026-07-26T01:10:50.247+00:00
20827,aviator,2026-07-26T01:10:53.455+00:00,1.0,blue,dust,100.0,chain:3ebdf58a1281,live-feed,2026-07-26T01:10:53.455+00:00
20828,aviator,2026-07-26T01:10:58.616+00:00,1.04,"rgb(52, 180, 255)",dust,101.698,momento_rounds_aviator_1785028258616.json,file,2026-07-26T01:11:01.001+00:00
20829,aviator,2026-07-26T01:10:59.692+00:00,1.04,"rgb(52, 180, 255)",dust,101.698,momento_rounds_aviator_1785028259692.json,file,2026-07-26T01:11:01.904+00:00
20830,aviator,2026-07-26T01:11:02.219+00:00,5.23,purple,high,171.604,chain:b5663d535dde,live-feed,2026-07-26T01:11:02.219+00:00
20831,aviator,2026-07-26T01:11:09.409+00:00,2.21,purple,base,134.321,chain:7896c8ad15bc,live-feed,2026-07-26T01:11:09.409+00:00
20832,aviator,2026-07-26T01:11:12.613+00:00,1.49,"rgb(52, 180, 255)",floor,117.259,momento_rounds_aviator_1785028272613.json,file,2026-07-26T01:11:12.915+00:00
20833,aviator,2026-07-26T01:11:12.615+00:00,1.49,"rgb(52, 180, 255)",floor,117.259,momento_rounds_aviator_1785028272615.json,file,2026-07-26T01:11:13.847+00:00
20834,aviator,2026-07-26T01:11:18.585+00:00,2.01,purple,base,130.216,chain:1bfcadc0f659,live-feed,2026-07-26T01:11:18.585+00:00
20835,aviator,2026-07-26T01:11:27.009+00:00,1.15,blue,dust,106.049,chain:cd5ebe05dcd1,live-feed,2026-07-26T01:11:27.009+00:00
20836,aviator,2026-07-26T01:11:33.133+00:00,2.4,purple,base,137.891,chain:f58bed8bd70d,live-feed,2026-07-26T01:11:33.133+00:00
20837,aviator,2026-07-26T01:11:32.419+00:00,2.35,"rgb(145, 62, 248)",base,136.98,momento_rounds_aviator_1785028292419.json,file,2026-07-26T01:11:34.603+00:00
20838,aviator,2026-07-26T01:11:32.420+00:00,2.35,"rgb(145, 62, 248)",base,136.98,momento_rounds_aviator_1785028292420.json,file,2026-07-26T01:11:35.823+00:00
20839,aviator,2026-07-26T01:11:41.779+00:00,1.09,blue,dust,103.73,chain:7d5f2c206d2b,live-feed,2026-07-26T01:11:41.779+00:00
20840,aviator,2026-07-26T01:11:47.627+00:00,1.19,blue,dust,107.529,chain:67e5a2d66d68,live-feed,2026-07-26T01:11:47.627+00:00
20841,aviator,2026-07-26T01:11:49.480+00:00,1.91,"rgb(52, 180, 255)",low,128.007,momento_rounds_aviator_1785028309480.json,file,2026-07-26T01:11:51.041+00:00
20842,aviator,2026-07-26T01:11:49.482+00:00,1.91,"rgb(52, 180, 255)",low,128.007,momento_rounds_aviator_1785028309482.json,file,2026-07-26T01:11:53.115+00:00
20843,aviator,2026-07-26T01:11:56.223+00:00,14.33,pink,ignition,215.229,chain:6a6b40a71a6a,live-feed,2026-07-26T01:11:56.223+00:00
20844,aviator,2026-07-26T01:12:02.012+00:00,1.41,blue,floor,114.871,chain:967c0684f9f1,live-feed,2026-07-26T01:12:02.012+00:00
20845,aviator,2026-07-26T01:12:02.691+00:00,1.43,"rgb(52, 180, 255)",floor,115.48,momento_rounds_aviator_1785028322691.json,file,2026-07-26T01:12:03.965+00:00
20846,aviator,2026-07-26T01:12:03.701+00:00,1.43,"rgb(52, 180, 255)",floor,115.48,momento_rounds_aviator_1785028323701.json,file,2026-07-26T01:12:06.780+00:00
20847,aviator,2026-07-26T01:12:10.173+00:00,2.47,purple,base,139.135,chain:56b08083542a,live-feed,2026-07-26T01:12:10.173+00:00
20848,aviator,2026-07-26T01:12:14.742+00:00,1.17,"rgb(52, 180, 255)",dust,106.795,momento_rounds_aviator_1785028334742.json,file,2026-07-26T01:12:15.589+00:00
20849,aviator,2026-07-26T01:12:14.744+00:00,1.17,"rgb(52, 180, 255)",dust,106.795,momento_rounds_aviator_1785028334744.json,file,2026-07-26T01:12:15.989+00:00
20850,aviator,2026-07-26T01:12:17.218+00:00,2.55,purple,base,140.515,chain:7ed09693824c,live-feed,2026-07-26T01:12:17.218+00:00
20851,aviator,2026-07-26T01:12:24.913+00:00,5.57,purple,high,174.33,chain:4f2a89f6145d,live-feed,2026-07-26T01:12:24.913+00:00
20852,aviator,2026-07-26T01:12:28.885+00:00,1.51,"rgb(52, 180, 255)",low,117.836,momento_rounds_aviator_1785028348885.json,file,2026-07-26T01:12:30.781+00:00
20853,aviator,2026-07-26T01:12:28.887+00:00,1.51,"rgb(52, 180, 255)",low,117.836,momento_rounds_aviator_1785028348887.json,file,2026-07-26T01:12:31.339+00:00
20854,aviator,2026-07-26T01:12:31.583+00:00,1.6,blue,low,120.342,chain:0a33d15bd33d,live-feed,2026-07-26T01:12:31.583+00:00
20855,aviator,2026-07-26T01:12:37.058+00:00,11.1,pink,ignition,204.175,chain:50ab72312b16,live-feed,2026-07-26T01:12:37.058+00:00
20856,aviator,2026-07-26T01:12:40.257+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,momento_rounds_aviator_1785028360257.json,file,2026-07-26T01:12:41.900+00:00
20857,aviator,2026-07-26T01:12:41.372+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,momento_rounds_aviator_1785028361372.json,file,2026-07-26T01:12:42.760+00:00
20858,aviator,2026-07-26T01:12:43.985+00:00,1.87,blue,low,127.091,chain:d54dc90dfb24,live-feed,2026-07-26T01:12:43.985+00:00
20859,aviator,2026-07-26T01:12:49.730+00:00,1.55,blue,low,118.968,chain:f858c0f1aaca,live-feed,2026-07-26T01:12:49.730+00:00
20860,aviator,2026-07-26T01:12:51.774+00:00,1.13,"rgb(52, 180, 255)",dust,105.29,momento_rounds_aviator_1785028371774.json,file,2026-07-26T01:12:53.416+00:00
20861,aviator,2026-07-26T01:12:51.775+00:00,1.13,"rgb(52, 180, 255)",dust,105.29,momento_rounds_aviator_1785028371775.json,file,2026-07-26T01:12:53.989+00:00
20862,aviator,2026-07-26T01:12:57.575+00:00,5.05,purple,high,170.089,chain:149f8cede50a,live-feed,2026-07-26T01:12:57.575+00:00
20863,aviator,2026-07-26T01:13:05.004+00:00,1.0,blue,dust,100.0,chain:9d00fc01bae3,live-feed,2026-07-26T01:13:05.005+00:00
20864,aviator,2026-07-26T01:13:04.891+00:00,1.5,"rgb(52, 180, 255)",low,117.549,momento_rounds_aviator_1785028384891.json,file,2026-07-26T01:13:06.862+00:00
20865,aviator,2026-07-26T01:13:04.892+00:00,1.5,"rgb(52, 180, 255)",low,117.549,momento_rounds_aviator_1785028384892.json,file,2026-07-26T01:13:07.276+00:00
20866,aviator,2026-07-26T01:13:11.996+00:00,8.93,purple,high,194.76,chain:adb88f73a5ac,live-feed,2026-07-26T01:13:11.996+00:00
20867,aviator,2026-07-26T01:13:17.741+00:00,7.15,purple,high,185.138,chain:a0f7cb0d818f,live-feed,2026-07-26T01:13:17.741+00:00
20868,aviator,2026-07-26T01:13:23.639+00:00,5.87,purple,high,176.601,chain:1fb378fc2806,live-feed,2026-07-26T01:13:23.639+00:00
20869,aviator,2026-07-26T01:13:30.458+00:00,7.21,purple,high,185.5,chain:2d1263ab19f7,live-feed,2026-07-26T01:13:30.458+00:00
20870,aviator,2026-07-26T01:13:38.792+00:00,1.43,blue,floor,115.48,chain:ada0ead8ea3c,live-feed,2026-07-26T01:13:38.792+00:00
20871,aviator,2026-07-26T01:13:43.231+00:00,1.02,blue,dust,100.857,chain:1a33387912ca,live-feed,2026-07-26T01:13:43.231+00:00
20872,aviator,2026-07-26T01:13:48.877+00:00,3.44,purple,mid,153.472,chain:c38ab17a7515,live-feed,2026-07-26T01:13:48.877+00:00
20873,aviator,2026-07-26T01:13:49.230+00:00,18.76,"rgb(192, 23, 180)",ignition,226.888,momento_rounds_aviator_1785028429238.json,file,2026-07-26T01:13:50.261+00:00
